X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
398010.079999998,138818.940000001,25141348,2025/09/16 09:18:13+00,MIDNIGHT,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2025/09/15 20:14:00+00,2025/09/15 21:04:00+00,807495333,
397229.100000001,138975.93,25141704,2025/09/16 14:06:58+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9186485641,-77.0319518232,,2025/09/16 13:14:00+00,,807495334,
398945.560000002,138386.670000002,25141952,2025/09/17 00:54:56+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1ST STREET NW AND RANDOLPH PLACE NW,398945.55999697,138386.67001385,5,5E,3,308,Cluster 21,003302 1,003302,Precinct 19,38.9133440501,-77.012158062,,2025/09/16 20:57:00+00,2025/09/16 22:24:00+00,807495335,
400246.539999999,139229.039999999,25144245,2025/09/21 04:43:56+00,MIDNIGHT,OTHERS,ROBBERY,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9209329952,-76.9971570051,,2025/09/21 02:45:00+00,2025/09/21 04:45:00+00,807495421,
402335.710000001,132676.670000002,25144536,2025/09/21 22:02:01+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2301 - 2399 BLOCK OF GOOD HOPE COURT SE,402335.71,132676.67,8,8A,6,607,Cluster 34,007605 3,007605,Precinct 112,38.8619037431,-76.9730878567,,2025/09/21 18:38:00+00,,807495422,
401249.740000002,138295.18,25143856,2025/09/20 11:21:31+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF CENTRAL PLACE NE,401249.74,138295.18,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9125196212,-76.9855902272,,2025/09/20 09:00:00+00,2025/09/20 09:10:00+00,807495443,
398477.729999997,137319.93,25131592,2025/08/29 07:54:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,400 - 497 BLOCK OF L STREET NW,398477.73,137319.93,6,6E,1,101,Cluster 8,004703 3,004703,Precinct 1,38.9037338029,-77.0175499408,MOUNT VERNON TRIANGLE CID,2025/08/29 04:40:00+00,2025/08/29 05:16:00+00,807495477,
398099.0,136943.449999999,25133636,2025/09/02 01:26:07+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 7TH STREET NW,398099,136943.45,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,38.9003415999,-77.0219151997,DOWNTOWN,2025/09/02 00:17:00+00,2025/09/02 00:50:00+00,807495478,
398785.0,143185.210000001,25133791,2025/09/02 07:30:28+00,MIDNIGHT,OTHERS,BURGLARY,200 - 235 BLOCK OF KENNEDY STREET NW,398785,143185.21,4,4B,4,406,Cluster 17,002102 4,002102,Precinct 57,38.9565705309,-77.014017871,,2025/09/02 06:06:00+00,2025/09/02 07:31:00+00,807495479,
400279.5,132204.34,25136882,2025/09/07 04:00:00+00,MIDNIGHT,GUN,HOMICIDE,2600 - 2699 BLOCK OF BIRNEY PLACE SE,400279.5,132204.34,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,38.8576518527,-76.9967797818,,2025/09/07 19:03:00+00,,807495480,
397904.579999998,138904.670000002,25137356,2025/09/08 18:02:41+00,DAY,OTHERS,THEFT/OTHER,900 - 913 BLOCK OF FLORIDA AVENUE NW,397904.58,138904.67,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,38.9180085008,-77.024162506,,2025/09/06 06:00:00+00,2025/09/08 17:59:00+00,807495481,
400830.130000003,141099.149999999,25137389,2025/09/08 19:19:33+00,EVENING,OTHERS,THEFT F/AUTO,3900 - 3999 BLOCK OF 12TH STREET NE,400830.13,141099.15,5,5B,5,504,Cluster 20,009504 1,009504,Precinct 68,38.937779168,-76.9904250303,,2025/09/08 18:30:00+00,2025/09/08 18:40:00+00,807495482,
394964.329999998,140772.690000001,25137533,2025/09/09 00:09:00+00,EVENING,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2025/09/08 22:45:00+00,2025/09/08 23:17:00+00,807495483,
397330.130000003,138792.899999999,25140711,2025/09/14 17:18:20+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9170000824,-77.0307861136,,2025/09/14 16:20:00+00,2025/09/14 16:27:00+00,807495484,
398756.109999999,137372.25,25131906,2025/08/29 19:41:37+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1129 BLOCK OF NEW JERSEY AVENUE NW,398756.11,137372.25,6,6E,1,102,Cluster 8,004704 2,004704,Precinct 1,38.9042055579,-77.0143406493,,2025/08/29 19:04:00+00,2025/08/29 19:30:00+00,807495507,
400735.079999998,136855.829999998,25131909,2025/08/29 20:25:05+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 11TH STREET NE,400735.08,136855.83,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,38.8995540358,-76.991525909,,2025/08/29 18:44:00+00,2025/08/29 19:25:00+00,807495508,
398392.640000001,142453.93,25132782,2025/08/31 06:54:39+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF EMERSON STREET NW,398392.64,142453.93,4,4D,4,407,Cluster 18,002202 3,002202,Precinct 55,38.949982334,-77.0185429488,,2025/08/31 04:56:00+00,2025/08/31 06:00:00+00,807495509,
402480.178599998,134000.1941,25147192,2025/09/26 21:00:35+00,EVENING,KNIFE,SEX ABUSE,MINNESOTA AVENUE SE AND PENNSYLVANIA AVENUE SE,402480.17862426,134000.19407378,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.873826193,-76.9714185091,,2025/09/26 08:30:00+00,2025/09/26 10:30:00+00,807495530,
398758.710000001,145213.059999999,25136737,2025/09/07 13:59:08+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2025/09/07 13:25:00+00,2025/09/07 13:34:00+00,807495698,
397216.270000003,137538.440000001,25136909,2025/09/07 22:52:25+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1499 BLOCK OF MASSACHUSETTS AVENUE NW,397216.27,137538.44,2,2F,3,307,Cluster 8,005003 2,005003,Precinct 17,38.9056991277,-77.032093941,,2025/09/07 19:55:00+00,2025/09/07 22:29:00+00,807495699,
397226.920000002,136542.420000002,25138416,2025/09/10 16:37:47+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF 14TH STREET NW,397226.92,136542.42,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,38.8967266587,-77.0319671348,DOWNTOWN,2025/09/09 15:00:00+00,2025/09/10 01:00:00+00,807495700,
399490.939999998,134234.390000001,25138907,2025/09/11 14:54:39+00,DAY,OTHERS,THEFT/OTHER,1200 - 1253 BLOCK OF 1ST STREET SE,399490.94,134234.39,8,8F,1,106,Cluster 27,007201 1,007201,Precinct 131,38.8759392734,-77.0058665631,CAPITOL RIVERFRONT,2025/09/11 14:24:00+00,2025/09/11 14:53:00+00,807495701,
399622.270000003,134352.620000001,25142170,2025/09/17 18:45:29+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2025/09/17 11:46:00+00,2025/09/17 12:34:00+00,807495702,
400233.789999999,136927.879999999,25132464,2025/08/30 18:28:46+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 83,38.9002033642,-76.9973048161,,2025/08/30 17:33:00+00,2025/08/30 17:45:00+00,807495784,
399074.969999999,138792.190000001,25145010,2025/09/22 18:45:09+00,DAY,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF U STREET NW,399074.97,138792.19,5,5E,3,306,Cluster 21,003301 2,003301,Precinct 135,38.9169972552,-77.0106664658,,2025/09/22 16:15:00+00,2025/09/22 17:20:00+00,807495900,
399489.420000002,137252.09,25147301,2025/09/26 20:25:44+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1000 - 1099 BLOCK OF 1ST STREET NE,399489.42,137252.09,6,6E,5,501,Cluster 25,010603 3,010603,Precinct 144,38.9031238461,-77.0058863225,NOMA,2025/09/26 18:54:00+00,2025/09/26 20:20:00+00,807495901,
399878.210000001,137742.289999999,25147516,2025/09/27 02:41:01+00,EVENING,OTHERS,THEFT/OTHER,300 - 385 BLOCK OF FLORIDA AVENUE NE,399878.21,137742.29,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.907539879,-77.001404167,,2025/09/27 02:09:00+00,2025/09/27 02:35:00+00,807495902,
397904.399999999,140846.07,25132886,2025/08/31 21:58:18+00,EVENING,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2025/08/31 13:06:00+00,2025/08/31 13:08:00+00,807495913,
396585.5,140525.629999999,25136713,2025/09/07 12:23:43+00,DAY,OTHERS,THEFT F/AUTO,1700 - 1733 BLOCK OF PARK ROAD NW,396585.5,140525.63,1,1D,3,302,Cluster 2,002703 2,002703,Precinct 40,38.9326064855,-77.0393810165,,2025/09/06 06:00:00+00,2025/09/06 12:00:00+00,807495914,
394020.5,142690.350000001,25139016,2025/09/11 18:28:00+00,DAY,OTHERS,THEFT F/AUTO,3500 - 3599 BLOCK OF DAVENPORT STREET NW,394020.5,142690.35,3,3F,2,203,Cluster 12,001200 1,001200,Precinct 33,38.9520931885,-77.0689832119,,2025/09/11 15:30:00+00,2025/09/11 17:20:00+00,807495915,
399591.587700002,130218.0484,25139097,2025/09/11 21:00:20+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,3500 - 3599 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399591.587741574,130218.048406273,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 124,38.8397584184,-77.0047042826,,2025/09/11 19:06:00+00,,807495916,
400335.109999999,131003.329999998,25140057,2025/09/13 09:46:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,2730 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400335.11,131003.33,8,8C,7,707,Cluster 39,010400 3,010400,Precinct 123,38.8468326159,-76.9961396645,,2025/09/13 09:07:00+00,2025/09/13 09:45:00+00,807495917,
401740.25,137077.199999999,25141203,2025/09/15 15:46:54+00,DAY,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF MARYLAND AVENUE NE,401740.25,137077.2,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9015468006,-76.9799376272,,2025/09/15 15:20:00+00,2025/09/15 15:40:00+00,807495918,
400233.789999999,136927.879999999,25137440,2025/09/08 20:50:11+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 83,38.9002033642,-76.9973048161,,2025/09/08 20:17:00+00,2025/09/08 20:30:00+00,807496156,
401418.667900003,134721.0185,25137941,2025/09/09 23:25:46+00,EVENING,GUN,ROBBERY,700 - 799 BLOCK OF 15TH STREET SE,401418.66790327,134721.018522452,6,6B,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8803220173,-76.983649833,,2025/09/09 18:40:00+00,2025/09/09 20:18:00+00,807496157,
395448.700000003,139704.329999998,25138157,2025/09/10 02:34:11+00,EVENING,OTHERS,THEFT/OTHER,2650 - 2699 BLOCK OF CONNECTICUT AVENUE NW,395448.7,139704.33,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.925202808,-77.0524868108,,2025/09/10 01:27:00+00,2025/09/10 02:34:00+00,807496158,
395691.770000003,139492.739999998,25141460,2025/09/15 23:44:08+00,EVENING,OTHERS,BURGLARY,2000 - 2199 BLOCK OF CATHEDRAL AVENUE NW,395691.77,139492.74,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9232979635,-77.049682335,,2025/09/15 11:30:00+00,2025/09/15 22:15:00+00,807496159,
400637.770000003,142098.530000001,25141523,2025/09/16 01:25:44+00,EVENING,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF 10TH STREET NE,400637.77,142098.53,5,5A,4,405,Cluster 20,009509 2,009509,Precinct 66,38.9467820313,-76.9926428395,,2025/09/09 15:00:00+00,2025/09/09 18:15:00+00,807496160,
399459.200000003,138878.949999999,25142731,2025/09/18 15:12:27+00,DAY,OTHERS,MOTOR VEHICLE THEFT,56 - 137 BLOCK OF RHODE ISLAND AVENUE NE,399459.2,138878.95,5,5F,5,502,Cluster 21,009203 2,009203,Precinct 74,38.9177791383,-77.0062360009,,2025/09/17 22:30:00+00,2025/09/18 14:00:00+00,807496161,
398091.68,140566.859999999,25143106,2025/09/19 03:29:32+00,MIDNIGHT,OTHERS,THEFT/OTHER,500 - 699 BLOCK OF PARK ROAD NW,398091.68,140566.86,1,1E,4,409,Cluster 2,003200 2,003200,Precinct 43,38.93298246,-77.0220096576,,2025/09/19 02:33:00+00,2025/09/19 02:36:00+00,807496162,
395459.119999997,137490.27,25143413,2025/09/19 20:15:15+00,EVENING,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF M STREET NW,395459.12,137490.27,2,2A,2,207,Cluster 5,005503 2,005503,Precinct 4,38.9052578743,-77.0523520019,,2025/09/19 16:15:00+00,2025/09/19 16:47:00+00,807496163,
397700.460000001,136611.23,25143464,2025/09/19 20:03:45+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2025/09/19 19:12:00+00,2025/09/19 19:18:00+00,807496164,
398814.159999996,138139.890000001,25423924,2025/09/10 11:32:11+00,DAY,OTHERS,THEFT/OTHER,100 - 299 BLOCK OF Q STREET NW,398814.16,138139.89,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,38.9111208048,-77.0136727238,,2025/09/05 23:35:00+00,2025/09/06 23:35:00+00,807496192,
398315.479999997,138743.940000001,25424004,2025/09/15 11:01:57+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF U STREET NW,398315.48,138743.94,1,1B,3,306,Cluster 3,003400 3,003400,Precinct 37,38.9165614756,-77.0194239811,,2025/09/03 20:29:00+00,2025/09/03 20:29:00+00,807496193,
398054.359999999,138140.309999999,25424120,2025/09/24 12:31:45+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF Q STREET NW,398054.36,138140.31,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9111232347,-77.0224332114,,2025/09/23 17:30:00+00,2025/09/23 17:33:00+00,807496194,
399855.240000002,137532.120000001,25131664,2025/08/29 11:19:37+00,DAY,OTHERS,THEFT F/AUTO,300 - 308 BLOCK OF M STREET NE,399855.24,137532.12,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9056465911,-77.0016689533,NOMA,2025/08/29 08:00:00+00,2025/08/29 09:00:00+00,807496217,
396455.479999997,139555.850000001,25132482,2025/08/30 18:50:50+00,DAY,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/08/30 18:25:00+00,2025/08/30 18:44:00+00,807496218,
401286.359999999,140219.960000001,25135755,2025/09/05 17:34:27+00,DAY,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF JACKSON STREET NE,401286.36,140219.96,5,5B,5,504,Cluster 22,009301 4,009301,Precinct 73,38.9298586093,-76.985164384,,2025/09/05 17:09:00+00,2025/09/05 17:20:00+00,807496219,
397088.710000001,139298.699999999,25136391,2025/09/06 20:43:57+00,EVENING,GUN,THEFT/OTHER,1400 - 1499 BLOCK OF CHAPIN STREET NW,397088.71,139298.7,1,1B,3,304,Cluster 2,003701 2,003701,Precinct 23,38.9215557272,-77.033572058,,2025/09/06 19:07:00+00,2025/09/06 19:17:00+00,807496220,
397228.409999996,136778.640000001,25137755,2025/09/09 12:52:45+00,DAY,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,38.8988546185,-77.0319509116,DOWNTOWN,2025/09/09 12:27:00+00,2025/09/09 12:52:00+00,807496221,
398528.700000003,130324.559999999,25138315,2025/09/10 16:20:24+00,DAY,OTHERS,THEFT F/AUTO,190 - 4509 BLOCK OF CHAPPIE JAMES BOULEVARD SW,398528.7,130324.56,8,8D,7,707,Cluster 44,007301 3,007301,Precinct 123,38.8407167873,-77.0169473461,,2025/09/06 01:05:00+00,2025/09/09 18:00:00+00,807496222,
398625.380000003,145059.48,25138837,2025/09/11 13:59:51+00,DAY,OTHERS,THEFT F/AUTO,6900 - 6923 BLOCK OF MAPLE STREET NW,398625.38,145059.48,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9734541838,-77.0158632192,,2025/09/10 22:30:00+00,2025/09/10 22:45:00+00,807496223,
399950.539999999,139686.149999999,25138961,2025/09/11 16:16:32+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2700 - 2799 BLOCK OF 4TH STREET NE,399950.54,139686.15,5,5F,5,502,Cluster 21,009204 1,009204,Precinct 74,38.9250508219,-77.0005703847,,2025/09/11 15:51:00+00,,807496224,
393427.049999997,141878.98,25423782,2025/08/29 17:00:59+00,DAY,OTHERS,THEFT/OTHER,3800 - 3899 BLOCK OF WARREN STREET NW,393427.05,141878.98,3,3E,2,202,Cluster 11,001200 4,001200,Precinct 33,38.944779905,-77.0758218407,,2025/08/15 13:20:00+00,2025/08/15 13:20:00+00,807496249,
400962.329999998,137617.170000002,25424002,2025/09/13 14:31:26+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF OWEN PLACE NE,400962.33,137617.17,5,5D,5,506,Cluster 23,008802 4,008802,Precinct 77,38.9064122362,-76.9889050768,,2025/09/06 04:00:00+00,2025/09/13 13:25:00+00,807496250,
396748.25,138470.399999999,25424135,2025/09/25 10:02:18+00,MIDNIGHT,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF S STREET NW,396748.25,138470.4,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9140929349,-77.0374942095,,2025/09/23 19:45:00+00,2025/09/24 19:45:00+00,807496423,
400233.439999998,136609.579999998,25424137,2025/09/25 10:02:28+00,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF F STREET NE,400233.44,136609.58,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 84,38.8973360032,-76.9973089592,,2025/09/24 20:30:00+00,2025/09/24 20:30:00+00,807496424,
400139.409999996,137702.670000002,25138956,2025/09/11 16:18:47+00,DAY,OTHERS,MOTOR VEHICLE THEFT,500 - 599 BLOCK OF MORSE STREET NE,400139.41,137702.67,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9071829657,-76.9983926928,,2025/09/11 16:04:00+00,2025/09/12 16:18:00+00,807496508,
397162.060000002,140182.43,25139466,2025/09/12 14:06:35+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/09/11 22:36:00+00,2025/09/11 23:36:00+00,807496509,
402423.899999999,134032.77,25140094,2025/09/13 17:49:33+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,402423.9,134032.77,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.8741198069,-76.972066947,,2025/09/13 12:32:00+00,2025/09/13 13:14:00+00,807496510,
399759.57,136784.890000001,25140654,2025/09/14 14:23:32+00,DAY,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF G STREET NE,399759.57,136784.89,6,6C,1,104,Cluster 25,008301 1,008301,Precinct 84,38.8989152572,-77.0027716813,,2025/09/12 21:45:00+00,2025/09/13 17:45:00+00,807496511,
397162.060000002,140182.43,25141356,2025/09/15 21:08:03+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/09/15 20:28:00+00,2025/09/15 21:00:00+00,807496512,
399228.024300002,128424.528299998,25141995,2025/09/17 02:41:09+00,EVENING,OTHERS,THEFT/OTHER,2 - 199 BLOCK OF GALVESTON STREET SW,399228.024253236,128424.528308609,8,8D,7,708,Cluster 39,009807 2,009807,Precinct 126,38.8236013165,-77.0088899643,,2025/06/27 04:00:00+00,2025/09/16 23:00:00+00,807496513,
398943.608400002,133729.350000001,25424025,2025/09/16 14:32:14+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF 1ST STREET SW,398943.608380973,133729.349977531,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,38.8713891837,-77.0121734039,,2025/09/06 15:02:00+00,2025/09/15 16:00:00+00,807496602,
395709.909999996,137490.940000001,25424030,2025/09/17 10:31:22+00,MIDNIGHT,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF M STREET NW,395709.91,137490.94,2,2A,2,208,Cluster 5,005501 1,005501,Precinct 4,38.9052651697,-77.0494606379,,2025/09/16 11:25:00+00,2025/09/16 12:05:00+00,807496603,
396107.329999998,138182.600000001,25424063,2025/09/18 22:02:33+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1639 BLOCK OF 20TH STREET NW,396107.33,138182.6,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,38.9114977306,-77.0448826864,DUPONT CIRCLE,2025/09/13 13:15:00+00,2025/09/13 13:20:00+00,807496604,
402554.274800003,131862.0207,25140025,2025/09/13 08:23:47+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,2900 - 2999 BLOCK OF KNOX PLACE SE,402554.274784323,131862.020727799,8,8B,7,702,Cluster 36,007408 2,007408,Precinct 115,38.8545644303,-76.9705725705,,2025/09/13 04:35:00+00,,807497484,
397162.060000002,140182.43,25140226,2025/09/13 19:10:59+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/09/13 18:10:00+00,2025/09/13 18:40:00+00,807497485,
398185.990000002,136884.629999999,25133748,2025/09/02 06:04:14+00,MIDNIGHT,OTHERS,ROBBERY,600 - 699 BLOCK OF H STREET NW,398185.99,136884.63,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8998119121,-77.0209122021,DOWNTOWN,2025/09/02 03:35:00+00,2025/09/02 05:35:00+00,807497827,
403567.100000001,136542.34,25133983,2025/09/02 17:40:12+00,DAY,OTHERS,THEFT F/AUTO,3301 - 3399 BLOCK OF BENNING ROAD NE,403567.1,136542.34,7,7D,6,603,Cluster 32,009604 2,009604,Precinct 101,38.8967230746,-76.9588796709,,2025/09/02 16:35:00+00,2025/09/02 17:32:00+00,807497828,
400798.009999998,140980.190000001,25135197,2025/09/04 18:15:05+00,DAY,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF 12TH STREET NE,400798.01,140980.19,5,5B,5,504,Cluster 20,009504 1,009504,Precinct 68,38.9367075708,-76.9907956504,,2025/09/04 12:00:00+00,2025/09/04 16:00:00+00,807497829,
397241.549999997,140302.66,25136952,2025/09/07 23:17:46+00,EVENING,OTHERS,THEFT/OTHER,1326 - 1399 BLOCK OF PARK ROAD NW,397241.55,140302.66,1,1A,3,302,Cluster 2,002900 2,002900,Precinct 41,38.9306002081,-77.0318135912,,2025/09/07 22:23:00+00,2025/09/07 22:48:00+00,807497830,
401498.969999999,138734.57,25137467,2025/09/08 21:36:56+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9164774036,-76.9827155922,,2025/09/08 20:38:00+00,2025/09/08 21:34:00+00,807497831,
400930.760600001,134891.3171,25131655,2025/08/29 10:01:04+00,MIDNIGHT,OTHERS,BURGLARY,1201 - 1249 BLOCK OF PENNSYLVANIA AVENUE SE,400930.760574817,134891.31711461,6,6B,1,106,Cluster 26,007100 2,007100,Precinct 91,38.881856785,-76.9892727409,CAPITOL HILL,2025/08/29 08:33:00+00,,807497895,
400846.609999999,134967.780000001,25133906,2025/09/02 18:15:57+00,DAY,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846.61,134967.78,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825456773,-76.9902425041,,2025/09/02 14:03:00+00,2025/09/02 15:41:00+00,807497998,
404064.009999998,139635.98,25133394,2025/09/01 14:11:47+00,DAY,OTHERS,THEFT/OTHER,3600 - 3799 BLOCK OF JAMISON STREET NE,404064.01,139635.98,5,5C,5,503,Cluster 24,009000 2,009000,Precinct 139,38.9245894783,-76.9531331516,,2025/09/01 13:39:00+00,2025/09/01 14:11:00+00,807498030,
396663.049999997,138517.050000001,25133953,2025/09/02 16:17:20+00,DAY,OTHERS,BURGLARY,1800 - 1821 BLOCK OF 17TH STREET NW,396663.05,138517.05,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9145128543,-77.0384768323,,2025/08/28 07:00:00+00,2025/08/28 07:45:00+00,807498031,
398154.289999999,139534.449999999,25138115,2025/09/10 00:46:52+00,EVENING,OTHERS,THEFT F/AUTO,2390 - 2699 BLOCK OF 6TH STREET NW,398154.29,139534.45,1,1E,3,306,Cluster 3,003400 2,003400,Precinct 37,38.923682323,-77.0212847673,,2025/09/09 18:30:00+00,2025/09/09 19:00:00+00,807498032,
400643.560000002,138931.920000002,25140071,2025/09/13 12:11:40+00,DAY,OTHERS,THEFT/OTHER,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,400643.56,138931.92,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9182562402,-76.992579017,,2025/09/13 11:27:00+00,2025/09/13 12:00:00+00,807498033,
393645.649999999,140765.550000001,25138159,2025/09/10 03:12:15+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2025/09/10 01:56:00+00,2025/09/10 02:38:00+00,807498180,
